ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
48,TEXAS,TX,48175,Goliad,48175960200,"Census Tract 9602, Goliad County, Texas",603.616225421878,3064,293,1691,89,1126,142,524,167,85,76,32002,4503,371,81,823,115,699,135,526,141,111,55,1375,369,31,57,20,27,329,98,0,18,85,45,63,33,17.4,5.7,7.0,6.1,32002.0,4503.0,17.9,3.6,26.9,3.6,22.8,3.8,17.5,4.6,9.9,4.7,44.9,11.3,1.1,2.0,1.2,1.6,19.5,5.7,0.0,1.6,7.5,3.9,2.1,1.1,0.6047,0.7185,0.3182,0.5811,2.2225,0.5747,0.9725,0.321,0.8221,0.5241,2.6397,0.8523,0.387,0.1817,0.5687,0.272,0.3189,0.8515,0.0,0.7144,0.8353,2.7201,0.6856,8.151,0.619,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,266,92,8.8,2.9,2533
48,TEXAS,TX,48177,Gonzales,48177000100,"Census Tract 1, Gonzales County, Texas",234.054905372442,3050,299,1430,115,1087,114,261,93,40,42,26904,4679,578,161,575,98,737,197,605,134,84,47,1835,359,348,158,3,13,406,88,173,78,85,38,10,6,8.6,3.0,2.7,2.8,26904.0,4679.0,26.8,6.7,18.9,3.7,24.2,6.0,19.9,4.4,7.7,4.2,60.2,10.2,12.3,5.5,0.2,1.0,28.4,6.2,15.9,7.0,7.8,3.5,0.3,0.2,0.2899,0.1745,0.4599,0.7502,1.6745,0.3974,0.8315,0.4086,0.8977,0.3827,2.5205,0.8029,0.5434,0.7835,1.3269,0.675,0.2163,0.9258,0.9575,0.732,0.6337,3.4653,0.9261,8.9872,0.7241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,523,138,17.2,4.6,2783
48,TEXAS,TX,48177,Gonzales,48177000200,"Census Tract 2, Gonzales County, Texas",282.769616721092,5125,441,2301,99,1857,126,803,312,102,67,27768,3208,839,186,1124,134,1234,240,1032,179,124,65,2369,524,330,159,49,49,608,121,145,80,69,54,182,42,16.2,6.0,4.6,2.9,27768.0,3208.0,23.6,4.7,21.9,2.6,24.1,4.2,20.9,3.5,6.7,3.5,46.2,9.4,6.9,3.3,2.1,2.1,26.4,5.2,7.8,4.3,3.7,2.9,3.6,0.8,0.5715,0.4416,0.431,0.6966,2.1407,0.5498,0.9118,0.4024,0.9211,0.3124,2.5477,0.8127,0.4028,0.6318,1.0346,0.5333,0.381,0.9095,0.7745,0.4525,0.8946,3.4121,0.9143,9.1351,0.7448,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,3,723,218,14.6,4.1,3324
48,TEXAS,TX,48177,Gonzales,48177000300,"Census Tract 3, Gonzales County, Texas",1.887956926376,3304,342,1458,121,1243,126,842,323,113,95,22729,4968,416,123,464,103,1128,248,434,167,293,103,2202,404,167,92,135,83,54,37,102,67,139,76,102,44,26.2,9.4,8.1,6.8,22729.0,4968.0,21.4,6.0,14.0,3.4,34.1,6.6,13.5,5.1,23.6,8.0,66.6,10.1,5.6,3.1,9.3,5.7,3.7,2.6,8.2,5.3,11.2,6.0,3.1,1.3,0.8008,0.798,0.6079,0.6524,2.8591,0.7713,0.6071,0.9235,0.6188,0.9686,3.118,0.9805,0.5947,0.5807,1.1754,0.6041,0.6085,0.6232,0.7951,0.8502,0.8805,3.7575,0.9731,10.91,0.9464,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,608,171,18.9,4.9,4528
48,TEXAS,TX,48177,Gonzales,48177000400,"Census Tract 4, Gonzales County, Texas",0.957562689854,2417,331,856,75,776,87,404,318,67,56,23569,5258,297,118,255,95,640,191,442,163,84,44,1618,388,106,80,0,18,81,55,51,45,70,54,2,3,16.8,12.0,5.4,4.6,23569.0,5258.0,21.6,7.7,10.6,4.0,26.5,7.0,18.3,5.5,10.8,5.6,66.9,13.2,4.8,3.6,0.0,2.1,9.5,6.2,6.6,5.9,9.0,6.8,0.1,0.1,0.5895,0.5462,0.574,0.6565,2.3662,0.6189,0.3921,0.553,0.8498,0.5796,2.3745,0.728,0.596,0.5402,1.1362,0.5863,0.0,0.7257,0.7135,0.7823,0.5245,2.746,0.6971,8.6229,0.6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,200,21.6,7.8,2250
48,TEXAS,TX,48177,Gonzales,48177000500,"Census Tract 5, Gonzales County, Texas",182.843541502886,4215,403,1689,104,1356,99,601,291,60,52,22831,2639,814,170,469,96,1181,273,684,160,78,47,3049,498,608,188,25,22,565,122,190,84,103,51,0,13,14.4,6.8,2.9,2.5,22831.0,2639.0,31.7,6.2,11.1,2.5,28.0,5.9,16.2,3.4,5.8,3.5,72.3,9.6,15.3,4.5,1.5,1.3,33.5,7.0,14.0,6.1,7.6,3.6,0.0,0.3,0.5098,0.2009,0.6031,0.815,2.1288,0.5458,0.4254,0.6538,0.7675,0.249,2.0957,0.551,0.648,0.8321,1.4801,0.754,0.3405,0.9545,0.9365,0.7211,0.0,2.9526,0.7735,8.6572,0.6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1172,293,27.8,6.3,2771
48,TEXAS,TX,48177,Gonzales,48177000600,"Census Tract 6, Gonzales County, Texas",364.172289801376,2556,320,1177,83,895,100,278,129,30,31,38129,8821,256,88,445,82,668,178,447,100,27,20,927,402,87,66,0,18,390,94,49,27,15,16,17,27,10.9,4.9,2.7,2.9,38129.0,8821.0,15.1,4.7,17.4,3.8,26.1,6.1,17.5,4.1,3.0,2.2,36.3,15.1,3.6,2.8,0.0,1.6,33.1,7.0,5.5,3.0,1.7,1.8,0.7,1.1,0.3831,0.1745,0.2052,0.5101,1.2729,0.2733,0.7754,0.5295,0.8221,0.0886,2.2156,0.63,0.2925,0.4614,0.7539,0.3699,0.0,0.9526,0.6438,0.2283,0.716,2.5407,0.6092,6.7831,0.4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,512,137,20.0,4.8,1379
48,TEXAS,TX,48179,Gray,48179950100,"Census Tract 9501, Gray County, Texas",914.221385908184,5021,189,1821,151,1398,123,406,139,99,44,22358,3068,551,112,770,108,998,166,677,140,98,43,1621,291,71,70,73,40,165,51,9,22,97,63,1377,222,11.2,3.8,5.8,2.4,22358.0,3068.0,14.6,2.9,15.3,2.2,19.9,3.2,18.5,3.8,7.0,3.0,32.3,5.7,1.5,1.5,4.0,2.2,9.1,2.9,0.6,1.6,6.9,4.4,27.4,4.3,0.3951,0.5946,0.6219,0.4948,2.1064,0.5375,0.6754,0.188,0.855,0.3388,2.0572,0.5214,0.2412,0.2401,0.4813,0.2192,0.4606,0.7215,0.1232,0.685,0.9786,2.9689,0.7802,7.6138,0.5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,653,182,17.8,4.8,6973
48,TEXAS,TX,48179,Gray,48179950300,"Census Tract 9503, Gray County, Texas",3.24817380897,4726,392,1901,85,1717,110,359,229,144,112,40816,6939,262,121,947,113,1178,186,773,194,108,79,746,554,8,52,0,18,42,53,11,22,19,20,5,4,7.6,4.9,5.9,4.6,40816.0,6939.0,7.9,3.4,20.0,2.0,24.9,3.4,16.4,3.8,6.3,4.6,15.8,11.7,0.2,1.2,0.0,1.0,2.2,2.8,0.6,1.3,1.1,1.2,0.1,0.1,0.249,0.6082,0.1696,0.2747,1.3015,0.2819,0.8659,0.4522,0.7749,0.2835,2.3765,0.7305,0.0601,0.0486,0.1087,0.0333,0.0,0.5759,0.1232,0.1404,0.5245,1.364,0.1579,5.1507,0.2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,170,10.7,3.3,2925
48,TEXAS,TX,48179,Gray,48179950400,"Census Tract 9504, Gray County, Texas",2.69791089112,4189,401,2178,101,1789,153,388,253,96,82,24663,2947,464,186,919,94,968,206,890,224,87,82,955,513,105,97,217,117,142,112,0,18,134,90,124,29,9.7,6.2,5.7,4.7,24663.0,2947.0,16.2,5.9,21.9,2.4,23.1,4.4,21.9,5.8,4.9,4.6,22.8,12.1,2.7,2.5,10.0,5.4,6.5,5.2,0.0,1.0,7.5,4.8,3.0,0.6,0.3319,0.5848,0.5355,0.5381,1.9903,0.4993,0.9118,0.3403,0.9418,0.1922,2.3861,0.7368,0.1352,0.382,0.5172,0.2406,0.622,0.6798,0.0,0.7144,0.8768,2.893,0.7533,7.7866,0.5709,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,469,233,11.6,5.8,4159
48,TEXAS,TX,48179,Gray,48179950500,"Census Tract 9505, Gray County, Texas",0.745742113328,2914,459,1191,71,987,102,662,290,19,20,21602,4207,515,127,301,56,910,252,533,123,93,58,1294,580,114,103,16,26,0,13,56,49,120,60,0,13,22.7,9.7,1.5,1.6,21602.0,4207.0,31.2,7.1,10.3,2.5,31.2,7.1,18.3,4.0,9.4,5.8,44.4,18.7,4.4,3.9,1.3,2.2,0.0,3.3,5.7,5.0,12.2,6.1,0.0,0.4,0.7375,0.0588,0.6458,0.8091,2.2512,0.5851,0.3739,0.8196,0.8498,0.4929,2.5362,0.8085,0.3822,0.5168,0.899,0.4583,0.3284,0.0,0.6563,0.8728,0.0,1.8575,0.3127,7.5439,0.5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,211,17.9,6.3,1854
48,TEXAS,TX,48179,Gray,48179950600,"Census Tract 9506, Gray County, Texas",2.677919301764,2135,234,1059,79,785,91,779,256,52,36,15955,2587,423,109,265,63,714,138,298,92,108,61,1267,272,175,89,27,34,158,69,72,52,71,40,0,13,37.1,10.7,5.5,3.8,15955.0,2587.0,35.0,8.3,12.4,3.1,33.4,5.3,14.0,4.3,13.8,7.6,59.3,11.0,9.2,4.6,2.5,3.2,14.9,6.4,9.2,6.6,9.0,5.0,0.0,0.6,0.9277,0.5573,0.8394,0.8481,3.1725,0.8595,0.5172,0.9046,0.652,0.7366,2.8104,0.915,0.5348,0.71,1.2448,0.6383,0.4011,0.7984,0.8317,0.7823,0.0,2.8135,0.7234,10.0412,0.8648,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,500,163,23.5,6.3,1050
48,TEXAS,TX,48179,Gray,48179950700,"Census Tract 9507, Gray County, Texas",1.354808365778,1969,293,1083,81,713,99,391,161,81,54,16174,2627,342,110,224,38,545,161,287,102,65,46,1115,358,152,110,90,57,109,59,50,28,19,18,66,82,20.9,8.8,8.7,5.6,16174.0,2627.0,27.3,7.9,11.4,2.3,27.7,7.1,15.1,5.1,9.1,6.3,56.6,16.1,8.3,5.9,8.3,5.3,10.1,5.5,7.0,3.8,2.7,2.4,3.4,4.1,0.6967,0.8322,0.8304,0.7565,3.1158,0.8434,0.4516,0.6358,0.7161,0.4751,2.2786,0.6698,0.5099,0.6823,1.1922,0.6111,0.587,0.7353,0.7368,0.3533,0.8894,3.3018,0.8916,9.8884,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,186,30.7,9.0,2437
48,TEXAS,TX,48179,Gray,48179950800,"Census Tract 9508, Gray County, Texas",1.027684604584,1731,215,802,61,611,75,324,147,106,70,16043,2042,450,122,142,45,507,110,288,97,49,37,1183,266,147,75,5,14,28,24,31,34,22,23,0,13,18.8,7.6,12.2,7.6,16043.0,2042.0,42.3,10.4,8.2,2.6,29.3,5.2,16.6,5.7,8.0,6.0,68.3,12.9,9.3,4.6,0.6,1.8,3.5,2.9,5.1,5.6,3.6,3.7,0.0,0.8,0.6421,0.9454,0.8359,0.9172,3.3406,0.9031,0.236,0.7234,0.7824,0.4007,2.1425,0.5767,0.6109,0.7127,1.3236,0.6729,0.2577,0.6171,0.6134,0.4462,0.0,1.9344,0.3445,8.7411,0.6939,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,583,191,33.7,9.4,1064
48,TEXAS,TX,48181,Grayson,48181000101,"Census Tract 1.01, Grayson County, Texas",72.001794016434,4881,412,2065,102,1821,131,404,201,149,106,28870,2679,394,128,923,127,1190,264,919,220,101,52,907,603,77,96,4,14,375,115,53,50,48,30,0,13,8.4,4.1,6.5,4.4,28870.0,2679.0,11.6,3.3,18.9,2.8,24.4,5.0,18.8,4.7,5.5,2.9,18.6,12.3,1.7,2.1,0.2,0.7,18.2,5.3,2.9,2.8,2.6,1.6,0.0,0.3,0.2826,0.6704,0.3967,0.4015,1.7512,0.4199,0.8315,0.4218,0.8648,0.2303,2.3484,0.7135,0.088,0.2664,0.3544,0.1513,0.2163,0.8379,0.412,0.3399,0.0,1.8061,0.2954,6.2601,0.3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,284,14.6,5.6,2636
48,TEXAS,TX,48181,Grayson,48181000102,"Census Tract 1.02, Grayson County, Texas",42.384554000672,3350,291,1395,72,1220,83,469,208,105,59,24295,3233,240,89,518,74,894,198,528,113,169,69,654,386,55,61,30,32,261,85,22,19,53,35,0,13,14.0,5.8,6.6,3.6,24295.0,3233.0,10.7,3.8,15.5,2.2,26.7,5.4,15.8,3.4,13.9,5.6,19.5,11.4,1.7,1.9,2.2,2.3,18.7,5.9,1.8,1.6,4.3,2.9,0.0,0.4,0.495,0.6791,0.5457,0.3692,2.089,0.5304,0.6882,0.5645,0.7512,0.7404,2.7443,0.8937,0.0998,0.2664,0.3662,0.1578,0.385,0.8435,0.2743,0.5103,0.0,2.0131,0.3787,7.2126,0.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,189,15.0,5.1,2510
48,TEXAS,TX,48181,Grayson,48181000200,"Census Tract 2, Grayson County, Texas",12.138567727418,2592,262,1041,58,912,78,523,179,60,42,21213,6352,355,84,314,65,770,125,561,108,130,53,839,366,56,71,2,13,61,35,49,36,73,44,0,13,20.2,6.9,5.7,3.8,21213.0,6352.0,21.9,5.1,12.1,2.6,29.7,3.8,21.6,4.3,14.3,5.8,32.4,13.7,2.4,3.0,0.2,1.3,5.9,3.3,5.4,4.0,8.0,4.6,0.0,0.5,0.6793,0.5848,0.6605,0.6618,2.5864,0.6866,0.4992,0.749,0.9351,0.755,2.9383,0.9498,0.2423,0.3512,0.5935,0.286,0.2163,0.6697,0.637,0.7426,0.0,2.2656,0.4832,8.3838,0.6492,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,579,228,22.3,7.7,1306
48,TEXAS,TX,48181,Grayson,48181000302,"Census Tract 3.02, Grayson County, Texas",66.49099993894,4873,407,2211,89,1767,131,580,235,135,69,35835,4254,210,106,858,164,1266,253,683,153,167,63,659,579,99,123,68,47,331,148,28,25,26,31,0,13,11.9,4.8,5.6,2.8,35835.0,4254.0,6.3,3.2,17.6,3.6,26.0,4.7,14.0,3.0,9.5,3.5,13.5,11.8,2.1,2.6,3.1,2.1,15.0,6.7,1.6,1.4,1.5,1.7,0.0,0.3,0.4199,0.5709,0.241,0.2184,1.4502,0.3293,0.7825,0.5237,0.652,0.4996,2.4578,0.773,0.0415,0.3156,0.3571,0.1528,0.4287,0.7997,0.2479,0.2028,0.0,1.6791,0.2513,5.9442,0.3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,268,15.8,5.4,7080
48,TEXAS,TX,48181,Grayson,48181000303,"Census Tract 3.03, Grayson County, Texas",21.970309596128,4464,604,3116,178,2010,217,598,392,105,67,30398,6135,322,170,1229,207,712,283,707,236,75,54,367,832,8,53,61,52,840,213,42,51,8,19,0,13,13.4,8.4,5.1,3.1,30398.0,6135.0,9.1,4.6,27.5,5.0,15.9,6.0,15.8,5.5,3.7,2.7,8.2,18.6,0.2,1.3,2.0,1.7,27.0,6.7,2.1,2.6,0.4,0.9,0.0,0.3,0.4728,0.5065,0.3563,0.3156,1.6512,0.3905,0.9761,0.0838,0.7512,0.1239,1.935,0.4331,0.0099,0.0486,0.0585,0.0149,0.3745,0.9146,0.3129,0.0541,0.0,1.6561,0.2434,5.3008,0.2346,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1070,318,24.0,5.9,1903
48,TEXAS,TX,48181,Grayson,48181000304,"Census Tract 3.04, Grayson County, Texas",97.16254127286,3489,466,2164,104,1421,129,419,164,136,96,26561,2897,237,94,884,127,602,182,695,201,85,56,337,639,0,52,0,18,639,133,54,39,17,25,0,13,12.1,4.6,7.8,5.4,26561.0,2897.0,9.0,3.5,25.3,3.5,17.3,4.7,19.9,5.3,6.0,4.0,9.7,18.3,0.0,1.6,0.0,0.9,29.5,5.9,3.8,2.7,1.2,1.7,0.0,0.4,0.4273,0.779,0.4714,0.312,1.9897,0.4986,0.9593,0.1106,0.8977,0.2643,2.2319,0.6405,0.017,0.0,0.017,0.005,0.0,0.9338,0.5023,0.1546,0.0,1.5907,0.2219,5.8293,0.303,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,499,230,14.3,5.6,1214
48,TEXAS,TX,48181,Grayson,48181000400,"Census Tract 4, Grayson County, Texas",3.366144958458,2626,390,1293,86,1089,118,684,354,111,72,22520,5051,133,66,598,110,673,212,487,109,143,85,578,506,179,152,18,24,54,61,80,69,131,76,0,13,26.2,11.7,10.1,6.2,22520.0,5051.0,7.5,3.7,22.8,5.0,25.6,7.1,18.5,4.7,13.1,7.7,22.0,19.0,7.4,6.2,1.4,1.9,4.2,4.6,7.3,6.3,12.0,6.5,0.0,0.5,0.8008,0.8966,0.6157,0.2607,2.5738,0.683,0.9269,0.4964,0.855,0.7029,2.9812,0.9594,0.127,0.6496,0.7766,0.3845,0.3347,0.6342,0.7508,0.8692,0.0,2.5889,0.6311,8.9205,0.7156,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,730,364,27.8,11.6,3166
48,TEXAS,TX,48181,Grayson,48181000501,"Census Tract 5.01, Grayson County, Texas",3.057179574324,3732,410,1609,114,1439,136,736,411,201,101,21227,3318,295,128,757,157,841,217,738,174,210,100,990,573,59,81,326,124,30,39,52,51,227,97,280,137,21.0,10.9,12.1,5.4,21227.0,3318.0,10.9,4.5,20.3,4.3,22.5,5.3,21.1,4.9,14.6,6.9,26.5,15.1,1.7,2.3,20.3,7.6,1.9,2.5,3.6,3.6,15.8,6.3,7.5,3.6,0.6998,0.9435,0.6602,0.3743,2.6778,0.7181,0.873,0.3064,0.9249,0.767,2.8713,0.9324,0.1721,0.2664,0.4385,0.1953,0.7622,0.5557,0.4832,0.9302,0.9399,3.6712,0.963,9.6588,0.8203,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,4,767,239,21.9,5.7,3195
48,TEXAS,TX,48181,Grayson,48181000502,"Census Tract 5.02, Grayson County, Texas",0.704099854322,1447,225,695,65,568,80,211,92,104,61,20351,3402,136,88,163,43,350,110,303,86,27,26,463,311,28,64,43,37,0,13,12,19,97,52,18,7,14.7,6.0,13.4,7.5,20351.0,3402.0,14.0,8.8,11.3,3.3,24.2,6.6,20.9,5.4,4.8,4.6,32.0,20.9,2.1,4.8,6.2,5.4,0.0,5.6,2.1,3.5,17.1,8.5,1.2,0.4,0.5201,0.9611,0.6931,0.479,2.6533,0.7087,0.4411,0.4086,0.9211,0.1867,1.9575,0.4493,0.2378,0.3156,0.5534,0.263,0.536,0.0,0.3129,0.9444,0.7676,2.5609,0.6194,7.7251,0.5634,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,265,97,18.3,6.6,2489
48,TEXAS,TX,48181,Grayson,48181000600,"Census Tract 6, Grayson County, Texas",16.94996660346,3598,269,1495,66,1452,83,400,169,90,66,32267,4565,286,127,738,97,599,142,725,160,91,61,693,406,30,53,25,43,188,79,11,19,31,26,53,24,11.3,5.0,4.9,3.5,32267.0,4565.0,10.2,4.5,20.5,2.6,16.6,3.7,20.5,4.7,6.3,4.2,19.3,11.2,0.9,1.6,1.7,2.9,12.6,5.2,0.8,1.4,2.1,1.8,1.5,0.7,0.3978,0.4814,0.3134,0.3542,1.5468,0.3594,0.8799,0.0943,0.9106,0.2835,2.1683,0.5955,0.0974,0.1536,0.251,0.0989,0.3564,0.7711,0.1519,0.2826,0.7936,2.3556,0.5239,6.3217,0.3662,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,571,194,16.1,5.6,1639
48,TEXAS,TX,48181,Grayson,48181000700,"Census Tract 7, Grayson County, Texas",1.607874674556,3738,467,1735,122,1489,139,714,280,40,37,23077,5381,497,167,536,116,1019,291,915,199,174,89,1200,641,13,53,39,45,136,70,81,55,167,100,13,5,19.3,7.4,2.5,2.2,23077.0,5381.0,19.5,5.7,14.3,3.2,27.3,7.0,24.5,5.3,11.7,5.9,32.1,16.7,0.4,1.6,2.2,2.6,7.8,4.0,5.4,3.7,11.2,6.6,0.3,0.1,0.6566,0.1498,0.5924,0.6146,2.0134,0.5068,0.6243,0.6106,0.9745,0.6282,2.8376,0.9234,0.2387,0.0769,0.3156,0.1305,0.385,0.7023,0.637,0.8502,0.6337,3.2082,0.8609,8.3748,0.6475,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,826,262,22.1,5.6,3563
48,TEXAS,TX,48181,Grayson,48181000800,"Census Tract 8, Grayson County, Texas",5.349072165978,6081,405,2491,100,2278,153,247,137,182,135,33424,6774,418,182,1462,160,1307,189,1237,265,125,73,1127,672,27,76,0,26,49,44,13,28,20,24,21,15,4.1,2.2,6.5,4.6,33424.0,6774.0,9.7,4.1,24.0,2.6,21.5,2.8,20.3,3.9,5.5,3.2,18.5,11.0,0.5,1.3,0.0,1.1,2.0,1.8,0.6,1.2,0.9,1.1,0.3,0.2,0.1104,0.6704,0.2876,0.3355,1.4039,0.313,0.9432,0.2521,0.906,0.2303,2.3316,0.7025,0.0866,0.0968,0.1834,0.0683,0.0,0.5613,0.1232,0.1168,0.6337,1.435,0.1753,5.3539,0.2414,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,546,169,9.0,2.7,4879
48,TEXAS,TX,48181,Grayson,48181000901,"Census Tract 9.01, Grayson County, Texas",15.855409132476,4320,349,1764,83,1658,103,414,184,178,143,27979,3649,126,56,847,131,862,200,830,166,40,37,641,487,24,63,100,53,81,71,18,30,173,96,118,42,9.9,4.2,8.5,6.3,27979.0,3649.0,4.3,1.9,19.6,3.4,20.0,4.3,19.3,4.1,2.4,2.3,14.8,11.2,0.6,1.6,5.7,3.0,4.6,4.0,1.1,1.8,10.4,5.6,2.7,0.9,0.3405,0.8215,0.425,0.1454,1.7324,0.4153,0.8554,0.1911,0.8799,0.0629,1.9893,0.4708,0.0526,0.1119,0.1645,0.0574,0.5197,0.6426,0.1865,0.8264,0.864,3.0392,0.8084,6.9254,0.4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,249,16.7,5.5,5213
48,TEXAS,TX,48181,Grayson,48181000902,"Census Tract 9.02, Grayson County, Texas",12.190316978478,6511,692,3324,75,2895,182,1053,319,169,107,28269,4374,366,229,1614,239,1009,320,1300,234,273,140,1575,931,155,224,1072,248,264,121,31,47,382,176,251,96,16.8,4.7,4.9,3.0,28269.0,4374.0,7.3,4.4,24.8,3.6,15.5,4.6,20.7,4.0,9.4,4.8,24.2,14.1,2.5,3.6,32.3,7.5,7.9,3.6,1.1,1.7,13.2,5.9,3.9,1.4,0.5895,0.4814,0.4157,0.2546,1.7412,0.4176,0.952,0.0769,0.9159,0.4929,2.4377,0.7648,0.1492,0.3619,0.5111,0.2366,0.8548,0.7038,0.1865,0.8918,0.9011,3.538,0.94,8.228,0.6288,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,3,932,451,14.8,6.3,18384
48,TEXAS,TX,48181,Grayson,48181001101,"Census Tract 11.01, Grayson County, Texas",54.36884309093,4639,354,1998,110,1811,123,459,166,107,65,35246,4301,299,114,797,88,1060,151,690,157,102,55,930,497,59,68,233,94,310,68,32,25,40,28,9,4,9.9,3.4,5.0,2.9,35246.0,4301.0,9.9,3.7,17.2,2.3,22.8,2.8,15.1,3.4,5.6,3.0,20.0,10.6,1.3,1.5,11.7,4.7,15.5,3.3,1.8,1.4,2.2,1.5,0.2,0.1,0.3405,0.4948,0.2502,0.3433,1.4288,0.3228,0.7668,0.321,0.7161,0.2368,2.0407,0.5095,0.1048,0.2085,0.3133,0.1291,0.6511,0.8061,0.2743,0.2923,0.587,2.6108,0.6403,6.3936,0.3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,207,12.9,4.2,4147
48,TEXAS,TX,48181,Grayson,48181001102,"Census Tract 11.02, Grayson County, Texas",68.585939969884,7737,690,3350,263,2914,244,779,348,99,76,26541,1814,523,149,1638,351,1575,220,1277,367,75,63,670,917,9,72,140,94,435,169,115,102,88,66,80,66,10.2,4.3,2.6,1.9,26541.0,1814.0,9.6,2.8,21.2,3.6,20.4,2.2,16.7,4.3,2.6,2.2,8.7,11.8,0.1,1.0,4.2,2.8,13.0,5.0,3.9,3.5,3.0,2.2,1.0,0.8,0.3539,0.1607,0.4721,0.333,1.3197,0.2865,0.8982,0.2081,0.7868,0.0733,1.9664,0.4543,0.0128,0.0386,0.0514,0.0128,0.4675,0.7758,0.5134,0.3867,0.749,2.8924,0.7527,6.2299,0.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,294,12.4,3.5,6467
