year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001761,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,5.6,6.8,,,6589,"
,  
(30.363129093, -97.832162857)",HLTHOUT,DIABETES,4805000,48453001761,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001765,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.5,6.3,,,2795,"
,  
(30.4225784692, -97.8676799862)",HLTHOUT,DIABETES,4805000,48453001765,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001768,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,1,"
,  
(30.2647464659, -97.9111742179)",HLTHOUT,DIABETES,4805000,48453001768,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001769,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.3,7.5,,,4657,"
,  
(30.2420746493, -97.8985089869)",HLTHOUT,DIABETES,4805000,48453001769,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001770,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,5.8,6.8,,,11408,"
,  
(30.1897730385, -97.8909285606)",HLTHOUT,DIABETES,4805000,48453001770,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001772,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,6.1,6.9,,,2343,"
,  
(30.1510668591, -97.8353659518)",HLTHOUT,DIABETES,4805000,48453001772,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001774,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,5.9,6.7,,,6422,"
,  
(30.1553955337, -97.8471187274)",HLTHOUT,DIABETES,4805000,48453001774,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001775,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,4.5,5.2,,,1864,"
,  
(30.1713278537, -97.8989705285)",HLTHOUT,DIABETES,4805000,48453001775,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001776,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,6.9,8,,,2803,"
,  
(30.211852731, -97.8404475868)",HLTHOUT,DIABETES,4805000,48453001776,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001777,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,6,6.7,,,5535,"
,  
(30.2047085014, -97.849773064)",HLTHOUT,DIABETES,4805000,48453001777,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001781,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,8.4,9.9,,,2251,"
,  
(30.4398224796, -97.7964239828)",HLTHOUT,DIABETES,4805000,48453001781,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001782,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.5,8.9,,,4955,"
,  
(30.429373646, -97.7930268848)",HLTHOUT,DIABETES,4805000,48453001782,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001783,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,7.5,9.3,,,421,"
,  
(30.344379193, -97.869486999)",HLTHOUT,DIABETES,4805000,48453001783,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001784,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.5,5,6.1,,,122,"
,  
(30.3275165765, -97.9043520204)",HLTHOUT,DIABETES,4805000,48453001784,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001785,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,4.2,4.6,,,3143,"
,  
(30.4441914203, -97.7349579673)",HLTHOUT,DIABETES,4805000,48453001785,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001786,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,4.3,5,,,4676,"
,  
(30.4336936631, -97.7486832428)",HLTHOUT,DIABETES,4805000,48453001786,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001804,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,9.3,10,,,6362,"
,  
(30.3419421909, -97.7073262607)",HLTHOUT,DIABETES,4805000,48453001804,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001805,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,10.8,11.6,,,4750,"
,  
(30.3572024292, -97.7103158419)",HLTHOUT,DIABETES,4805000,48453001805,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001806,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.7,10.9,,,5550,"
,  
(30.3535089077, -97.6977872408)",HLTHOUT,DIABETES,4805000,48453001806,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001811,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.9,12.2,,,3546,"
,  
(30.3261510878, -97.6850226617)",HLTHOUT,DIABETES,4805000,48453001811,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001812,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,9.2,10.4,,,7549,"
,  
(30.329678639, -97.697934571)",HLTHOUT,DIABETES,4805000,48453001812,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001813,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,11.1,12.3,,,5853,"
,  
(30.3451653645, -97.6875073111)",HLTHOUT,DIABETES,4805000,48453001813,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001817,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7.3,8.6,,,3616,"
,  
(30.3666407346, -97.7346650749)",HLTHOUT,DIABETES,4805000,48453001817,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001818,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,10.5,11.9,,,5341,"
,  
(30.3602092627, -97.7222085004)",HLTHOUT,DIABETES,4805000,48453001818,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001819,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,11,11.9,,,4265,"
,  
(30.3634311331, -97.7026508753)",HLTHOUT,DIABETES,4805000,48453001819,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001820,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10,9.3,10.6,,,7812,"
,  
(30.3718015582, -97.7148159897)",HLTHOUT,DIABETES,4805000,48453001820,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001821,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,9,10.2,,,5204,"
,  
(30.3809891862, -97.7086033499)",HLTHOUT,DIABETES,4805000,48453001821,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001822,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,9.7,10.7,,,6573,"
,  
(30.3741925894, -97.6963165649)",HLTHOUT,DIABETES,4805000,48453001822,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001823,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,10.3,11.4,,,6478,"
,  
(30.3700997876, -97.6868971464)",HLTHOUT,DIABETES,4805000,48453001823,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001824,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,8.3,9.5,,,1734,"
,  
(30.3851030924, -97.6791938103)",HLTHOUT,DIABETES,4805000,48453001824,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001826,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.8,7.7,,,2276,"
,  
(30.4022432917, -97.6830258333)",HLTHOUT,DIABETES,4805000,48453001826,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001828,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.1,7.3,,,3943,"
,  
(30.4215882992, -97.7237244649)",HLTHOUT,DIABETES,4805000,48453001828,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001829,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,5,5.6,,,2443,"
,  
(30.4163985388, -97.7128338245)",HLTHOUT,DIABETES,4805000,48453001829,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001832,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10,9.4,10.7,,,2509,"
,  
(30.3801454054, -97.6688141961)",HLTHOUT,DIABETES,4805000,48453001832,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001833,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,11.4,12.5,,,7089,"
,  
(30.3640068193, -97.6764901387)",HLTHOUT,DIABETES,4805000,48453001833,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001834,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,6.1,6.7,,,6723,"
,  
(30.3530097713, -97.6626570933)",HLTHOUT,DIABETES,4805000,48453001834,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001835,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,8,8.7,,,5000,"
,  
(30.3868001522, -97.661485146)",HLTHOUT,DIABETES,4805000,48453001835,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001839,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.7,7.5,,,7267,"
,  
(30.4047333982, -97.6589226842)",HLTHOUT,DIABETES,4805000,48453001839,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001840,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,6.2,7,,,1107,"
,  
(30.4266403327, -97.6575234346)",HLTHOUT,DIABETES,4805000,48453001840,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001842,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.7,7.4,8,,,2035,"
,  
(30.3755684675, -97.6313378757)",HLTHOUT,DIABETES,4805000,48453001842,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001843,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.7,10,,,2272,"
,  
(30.3885473458, -97.6999972777)",HLTHOUT,DIABETES,4805000,48453001843,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001844,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7.3,8.2,,,3668,"
,  
(30.3959573783, -97.7013524585)",HLTHOUT,DIABETES,4805000,48453001844,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001845,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.8,7.8,,,3111,"
,  
(30.3924931419, -97.6904359465)",HLTHOUT,DIABETES,4805000,48453001845,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001846,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,6.9,8.2,,,2379,"
,  
(30.4360239746, -97.7137664933)",HLTHOUT,DIABETES,4805000,48453001846,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001847,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,7,7.8,,,6752,"
,  
(30.4283193463, -97.6904273075)",HLTHOUT,DIABETES,4805000,48453001847,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001848,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,7,7.9,,,4515,"
,  
(30.4180610095, -97.6857056708)",HLTHOUT,DIABETES,4805000,48453001848,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001849,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.7,3.5,3.8,,,5627,"
,  
(30.394644055, -97.7201266116)",HLTHOUT,DIABETES,4805000,48453001849,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001850,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,4.6,5.1,,,3890,"
,  
(30.4119050232, -97.7017857374)",HLTHOUT,DIABETES,4805000,48453001850,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001851,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,3,"
,  
(30.4600829163, -97.6701585646)",HLTHOUT,DIABETES,4805000,48453001851,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001856,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,8.8,9.7,,,2738,"
,  
(30.353335584, -97.6079431835)",HLTHOUT,DIABETES,4805000,48453001856,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001857,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,21,"
,  
(30.4542409169, -97.6658834326)",HLTHOUT,DIABETES,4805000,48453001857,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001901,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5.2,6.3,,,5207,"
,  
(30.2502692071, -97.786239289)",HLTHOUT,DIABETES,4805000,48453001901,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001908,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.5,5.1,5.9,,,5177,"
,  
(30.2673616151, -97.8917527564)",HLTHOUT,DIABETES,4805000,48453001908,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001910,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,7,8.4,,,4147,"
,  
(30.2699849071, -97.7981662119)",HLTHOUT,DIABETES,4805000,48453001910,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001911,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.5,3.3,3.8,,,2825,"
,  
(30.2584881046, -97.7858836263)",HLTHOUT,DIABETES,4805000,48453001911,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001912,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,7,8,,,2437,"
,  
(30.3333544667, -97.8115308042)",HLTHOUT,DIABETES,4805000,48453001912,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001913,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.3,7.5,,,2152,"
,  
(30.3164410718, -97.8027771068)",HLTHOUT,DIABETES,4805000,48453001913,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001914,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.8,7.1,,,5862,"
,  
(30.2536853912, -97.8331354066)",HLTHOUT,DIABETES,4805000,48453001914,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001915,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,8,9.8,,,1439,"
,  
(30.2407457634, -97.83861472)",HLTHOUT,DIABETES,4805000,48453001915,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001917,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7,6.6,7.5,,,1035,"
,  
(30.2652325209, -97.8192599071)",HLTHOUT,DIABETES,4805000,48453001917,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001919,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.6,8,,,420,"
,  
(30.2734714063, -97.8018505029)",HLTHOUT,DIABETES,4805000,48453001919,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002002,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7.2,8.4,,,2865,"
,  
(30.2229526115, -97.7848718292)",HLTHOUT,DIABETES,4805000,48453002002,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002003,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,9.3,10.3,,,3653,"
,  
(30.2190129023, -97.7747282501)",HLTHOUT,DIABETES,4805000,48453002003,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002004,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,4.9,5.6,,,2191,"
,  
(30.2361336363, -97.7881708211)",HLTHOUT,DIABETES,4805000,48453002004,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002005,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.4,7.4,,,4729,"
,  
(30.2348343932, -97.7801522706)",HLTHOUT,DIABETES,4805000,48453002005,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002104,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,9.4,10.7,,,2867,"
,  
(30.314728019, -97.6965718144)",HLTHOUT,DIABETES,4805000,48453002104,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002105,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.9,9.7,,,4536,"
,  
(30.314917851, -97.705591437)",HLTHOUT,DIABETES,4805000,48453002105,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002106,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,9.8,11.1,,,3027,"
,  
(30.3067312672, -97.690303652)",HLTHOUT,DIABETES,4805000,48453002106,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002107,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.6,12.8,14.3,,,3712,"
,  
(30.2956745244, -97.6828566374)",HLTHOUT,DIABETES,4805000,48453002107,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002108,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.9,12,13.7,,,3143,"
,  
(30.2973106702, -97.6691253437)",HLTHOUT,DIABETES,4805000,48453002108,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002109,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.4,14.4,16.3,,,3830,"
,  
(30.2815093198, -97.6905730589)",HLTHOUT,DIABETES,4805000,48453002109,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002110,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,12.7,13.9,,,4222,"
,  
(30.2741418689, -97.677459415)",HLTHOUT,DIABETES,4805000,48453002110,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002111,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,12,13.4,,,4747,"
,  
(30.2572676419, -97.6858164503)",HLTHOUT,DIABETES,4805000,48453002111,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002112,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,11.3,12.3,,,4996,"
,  
(30.3139333247, -97.682596712)",HLTHOUT,DIABETES,4805000,48453002112,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002113,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,10.7,12.1,,,3571,"
,  
(30.3170432569, -97.6725319322)",HLTHOUT,DIABETES,4805000,48453002113,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002201,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16,15.4,16.6,,,1799,"
,  
(30.3159610657, -97.6544814328)",HLTHOUT,DIABETES,4805000,48453002201,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002202,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13,12.3,13.7,,,5251,"
,  
(30.3081938914, -97.6364300736)",HLTHOUT,DIABETES,4805000,48453002202,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002207,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,12,"
,  
(30.2474717883, -97.6375197951)",HLTHOUT,DIABETES,4805000,48453002207,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002208,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,11.8,12.7,,,7067,"
,  
(30.2806565747, -97.6516820949)",HLTHOUT,DIABETES,4805000,48453002208,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002211,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,8,9,,,1065,"
,  
(30.2775754938, -97.6282935126)",HLTHOUT,DIABETES,4805000,48453002211,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002212,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,9.1,10.2,,,331,"
,  
(30.3101329564, -97.5916015422)",HLTHOUT,DIABETES,4805000,48453002212,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002304,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,5.9,7.1,,,2794,"
,  
(30.2435864378, -97.7233108422)",HLTHOUT,DIABETES,4805000,48453002304,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002307,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7.6,8.3,,,5270,"
,  
(30.2230763009, -97.7411141975)",HLTHOUT,DIABETES,4805000,48453002307,Diabetes
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453002308,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,5.6,6.1,,,6353,"
,  
(30.229013308, -97.7521619377)",HLTHOUT,DIABETES,4805000,48453002308,Diabetes
